collection_id,start_time,end_time,time_duration,avg_cpu_usage,avg_memory_usage,record_count,start_after_collection_ids
399719396567,2514407668044,2521545777243,7138109199,0.0006545203072684154,0.0009894779750279016,175,[]
396028111052,2071850150388,2076269595717,4419445329,0.0008774011031441065,0.0009476205577021058,184,[]
400025192705,2591603042473,2614066295795,22463253322,0.013463350442739632,0.0026234113253079923,104,[400025189734 400025190219]
383727321132,1207034263749,1212505299839,5471036090,0.012912599663985405,0.0024099851909436666,76,[383727321007]
398067719928,2297928972359,2323210980516,25282008157,0.0031906890869140628,0.002515818277994792,300,[398067719563]
382237772143,862937699723,863221867342,284167619,0.0014218375796363465,0.0005152475266229535,420,[]
394091729916,1908862795204,1910389210724,1526415520,0.0010233842409574068,0.0007630678323599005,260,[]
399718503127,2513714493474,2514978408366,1263914892,0.003039739218102882,0.0006508137806352367,664,[]
385480673849,1639041168906,1656998687373,17957518467,0.01320053282238188,0.0026646568661644336,84,[385480673796 385480673845]
380071984851,430763210193,433990174293,3226964100,0.004834626850328949,0.0008613686812551397,76,[]
394046929651,1898940610901,1901079894724,2139283823,0.00125885009765625,0.0008835315704345705,100,[]
378601366986,263931744266,264672135796,740391530,0.0010539036171109063,0.00074003257003485,204,[]
384095671652,1293059927379,1308805016686,15745089307,0.007471493312290738,0.0022173381987072175,84,[384095669857 384095671577 384095671143 384095671523]
384095672284,1293060197453,1319641173084,26580975631,0.009670307761744453,0.002152342545358758,76,[384095669854 384095671770 384095671143 384095671817]
398067472627,2297744366475,2307270279387,9525912912,0.01013847351074219,0.002804298400878907,100,[398067472036]
397854841678,2245901505739,2246127200350,225694611,0.0005540697775100558,0.0006270832677934651,6612,[]
397163436889,2176409297228,2180949008784,4539711556,0.0012593587239583335,0.0007790883382161461,120,[]
399505570557,2475676165351,2489825876211,14149710860,0.0005317903914541568,0.0010768242602078417,265,[]
399663052589,2505144940609,2591539408735,86394468126,0.010358628772553944,0.0021429516020275295,84,[399663051908 399663052582]
375901457120,85946991637,131391218275,45444226638,0.010700488912648168,0.002525691328377559,116,[375901455985 375901456810]
375058224933,14386260819,14559277719,173016900,0.002032601103490714,0.0005661419459751678,392,[]
393567603851,1812439323009,1830189257355,17749934346,0.0038553735484247622,0.0018626088681428334,92,[393567602152 393567603748]
383388586376,1120252783390,1126168579134,5915795744,0.008382426367865667,0.0023218260871039494,72,[383388586278 383388586286]
394050300763,1899990039950,1906444846344,6454806394,0.0011012043271745953,0.001010537147521973,280,[]
400017885747,2589860139031,2600721376888,10861237857,0.004252607172185723,0.0016593933105468743,88,[400017885238 400017885540]
381415602246,701496472740,709137097175,7640624435,0.0004753657749720983,0.0011089869907924097,175,[]
