Job ID	Resource 1 Utilization	Resource 2 Utilization
78180	1.634062	0.274400
78815	0.299792	0.312200
78974	0.319271	0.009800
79039	2.538750	0.320000
79852	0.068437	0.103500
80452	19.656458	1.458700
80741	0.145521	0.004000
81401	0.146042	0.003200
83332	0.922188	2.543300
83613	0.190208	0.209400
83898	0.426979	0.738700
84507	9.642396	1.094400
84725	0.465729	1.203900
85803	0.250937	0.205400
85836	1.222187	2.467500
85990	0.153646	0.004400
86650	139.729167	41.078000
86670	3.089896	0.136300
86828	0.132500	0.053700
87516	3.076042	4.193800
87822	0.305729	0.010500
87975	83.796771	5.038900
89126	0.119688	0.003000
89171	0.160729	0.006300
90196	0.165729	0.333200
91069	0.648125	1.029300
91773	0.194271	0.193900
92214	1.676354	0.272800
92998	0.146771	0.003200
93040	8.075521	1.284400
93865	0.089896	0.003200
93966	0.169479	0.189200
94276	0.325521	0.110500
94294	0.133021	0.005100
95155	0.145000	0.003400
95610	0.670104	1.086500
95715	0.064167	0.123100
96401	0.140208	0.004600
96771	0.074583	0.003000
97413	30.801042	0.302200
97728	10.308333	1.504500
97757	0.164792	0.205200
97936	0.224896	0.179900
99106	0.126042	0.003400
99456	12.037604	2.112700
99697	0.382188	0.827800
100123	0.120938	0.003600
102521	9.498021	1.095000
103056	1.338854	2.376300
103391	0.151562	0.116800
103714	11.335208	0.847100
105595	13.137917	2.600000
106813	9.351146	1.043800
107351	0.146771	0.004700
107479	0.165625	0.005800
108151	0.153750	0.004700
110410	0.143958	0.003200
110538	0.241979	0.506500
110585	16.437396	1.597200
110792	94.015833	4.584000
111214	3.742396	0.137300
113422	0.321979	0.105200
113868	0.150000	0.004600
113987	0.120313	0.003100
114088	0.953333	2.757500
118021	0.111979	0.203300
118319	1.214792	0.053800
118870	0.125833	0.003500
119495	0.153958	0.004600
119813	3.847083	0.225600
120278	0.152188	0.003500
120348	9.558646	1.083200
120420	0.593125	1.091100
121171	9.848021	1.099200
121902	146.399271	6.588400
122391	73.237500	6.292100
123065	0.178750	0.166500
123274	0.145625	0.003800
123686	38.708750	1.665900
123703	10.074896	1.474200
124658	0.145729	0.003200
124873	3.565000	0.619900
125043	0.151771	0.003200
125576	0.127292	0.004000
125646	0.148854	0.004200
125972	1.200417	2.257900
126111	96.411563	13.591400
126577	0.432917	0.856700
126997	26.406458	0.900300
128694	1.774167	0.272700
128828	0.207813	0.173800
129573	0.191250	0.158800
130025	0.156146	0.006700
130041	24.307500	1.308000
130282	0.108958	0.004000
130616	0.513542	1.170500
130834	0.445833	0.731000
131263	0.139271	0.004200
132438	0.165833	0.030100
132505	0.179896	0.189900
132725	0.142500	0.003200
132742	70.408958	6.913100
132925	2.646875	4.531900
133214	0.176771	0.104400
134252	0.128021	0.003500
134955	0.143854	0.004800
135238	0.288542	2.639300
135671	0.152917	0.004600
135992	0.116979	0.003300
136067	0.029896	0.001000
136350	0.063437	0.071400
136697	0.154375	0.006200
136792	0.180938	0.204400
136922	4.505937	3.880300
137715	72.907500	4.821600
138295	0.250833	0.190300
138634	0.143750	0.004600
138740	0.125938	0.004000
138853	8.632604	6.848200
139549	0.150312	0.004200
140668	0.187604	0.205400
141096	0.560833	1.068000
141194	0.128958	0.003900
141614	0.204375	0.105100
142942	1.138854	2.247000
142989	0.149792	0.004100
147592	0.175313	0.125600
149271	0.067604	0.003300
149463	9.644271	1.501500
151708	189.413229	8.657200
151781	1.154688	2.288900
152000	0.133333	0.004000
152647	94.067500	5.104100
152731	0.146458	0.004500
153020	0.146667	0.004600
153845	25.622083	2.344200
154371	0.128646	0.008100
155130	1.648438	0.268800
155240	0.969375	1.229700
155552	41.326250	1.139400
155632	0.388646	0.768500
158168	0.143333	0.003900
158354	1.259792	2.231200
159443	0.138229	0.003500
159686	0.141875	0.003200
159784	0.279062	0.278400
159901	3.935104	4.023800
160867	0.189062	0.193300
160874	21.402500	0.726600
160984	0.144479	0.004000
162261	0.105417	0.003000
162451	0.151667	0.004200
163142	0.156250	0.008100
163981	0.148438	0.003200
164007	0.276562	0.297700
164294	0.931042	2.469700
165712	1.703750	0.279300
165810	0.110833	0.003100
166231	1.067292	2.881200
166957	10.429271	0.323300
168372	1.183021	2.568500
168802	1.874375	0.652200
169354	1.304896	2.515700
170296	0.150833	0.004600
170932	0.153125	0.003600
171003	0.143021	0.004600
171779	2.897500	0.123200
172549	1.707396	0.148000
172582	0.130729	0.004600
172959	0.510625	0.815200
173746	0.160104	0.006800
173893	0.457604	0.039100
174105	0.223333	0.115200
174263	0.131667	0.003900
174774	0.146042	0.003800
175178	85.241250	4.957700
177263	0.194583	0.143100
177570	0.145729	0.003500
178627	10.417604	1.095300
180136	2.224271	4.873500
182560	0.126875	0.122700
182771	0.272292	0.113800
183255	0.836667	1.402400
184145	4.680104	3.773000
185325	0.471146	0.812000
185453	1.403437	2.620100
185535	1.331979	2.244400
187015	0.263854	0.320100
187066	0.194062	0.205000
187191	0.201979	0.199900
187905	0.124896	0.003600
188036	0.145208	0.004600
188631	0.017292	0.000700
189296	0.430104	5.228400
189847	0.143229	0.003400
190040	9.612396	0.318400
190415	0.384792	0.422600
190544	18.761771	0.606100
192950	73.494687	4.717400
193314	0.113229	0.109400
193856	0.547083	1.140800
194288	0.418854	0.019100
196609	0.663125	1.087700
197209	0.165000	0.121200
198498	192.880417	9.111100
199010	9.700833	1.089300
199585	0.159167	0.018700
201412	0.410938	0.686700
201825	0.121667	0.009100
202749	0.120521	0.003200
203885	77.159688	4.963500
204106	0.236875	0.210200
204646	1.406562	2.245200
208582	8.292604	1.303700
209270	0.345104	0.039900
210117	0.125625	0.005500
211717	0.111042	0.003600
211749	0.158542	0.005700
211776	0.100104	0.003100
211973	0.115833	0.003000
212013	0.182917	0.219000
212547	9.114688	1.067700
212817	0.121875	0.004700
212987	0.173854	0.094200
213083	0.258333	0.281200
213932	0.139271	0.236700
214402	0.116979	0.003400
214652	8.394479	6.748600
215246	0.108125	0.004600
215684	8.118333	1.282100
216333	9.489896	1.096100
217083	0.134479	0.003900
218178	0.397708	0.470200
218345	7.844062	6.495600
218746	0.454062	0.918100
219929	0.170000	0.099100
219979	0.165417	0.231400
220283	0.178854	0.104100
220285	0.162292	0.005300
220396	1.396458	0.967700
220772	0.117396	0.003000
220884	0.137396	0.003200
222124	0.139479	0.102500
223183	0.178854	0.196000
223888	0.154688	0.103000
224538	2.449271	0.148800
224797	0.118125	0.003600
224974	0.123750	0.003600
225246	0.144375	0.003200
225259	0.281458	0.112900
225839	0.365104	0.698000
226272	1.794062	0.272000
226286	0.118854	0.003100
226822	0.235417	0.319800
226875	89.712917	4.917700
227301	1.236146	2.316100
228626	0.126250	0.005500
229515	84.136875	4.948900
229695	3.336146	0.110000
230736	1.686250	0.259600
231387	0.155938	0.004900
231417	0.144583	0.110200
232178	0.167292	0.009500
232674	0.122396	0.606000
233802	152.498854	6.853500
234057	11.617604	0.774700
234412	0.453333	0.686700
236362	0.158854	0.005100
236482	0.467292	2.603600
236785	0.474375	0.820400
237408	9.805312	1.094000
237523	0.195104	0.111200
239080	0.145208	0.018600
239192	0.686250	1.037900
242286	3.422917	0.144200
242391	0.456354	0.678900
242833	0.157500	0.005300
242916	1.367500	2.240300
243299	0.151042	0.004800
244150	0.158333	0.004600
245712	0.246354	0.194800
245735	13.595104	1.503200
245933	0.068542	0.177900
246135	79.401875	4.044800
246363	1.300521	2.333100
246433	0.160521	0.004200
246993	0.135833	0.125600
248562	70.181771	4.748200
248576	0.156042	0.006000
248643	0.142396	0.003200
249452	1.387708	2.424600
250355	0.208333	0.091800
251836	0.194583	0.189000
252877	0.129896	0.158100
253147	4.459896	3.752700
253400	0.111458	0.126100
253727	8.117083	0.533700
253739	0.164479	0.215600
253944	12.682396	1.814700
254059	0.125208	0.004000
254193	0.266979	0.269500
254440	0.123958	0.003100
256153	8.056146	6.085100
257533	0.309271	0.302900
257610	10.078125	1.517300
257797	0.145521	0.004600
258276	0.140833	0.004300
259872	75.896667	4.735800
260534	0.124375	0.004900
260603	0.161562	0.006000
260651	10.549896	1.509800
261061	0.464479	0.785200
263055	4.731979	0.152700
264121	0.456979	1.161200
265024	0.123021	0.003300
265626	7.749271	0.334100
265807	0.496354	1.081000
266078	0.448750	0.813700
267172	0.166250	0.005600
267718	1.147917	2.295800
268013	0.106458	0.248700
268129	0.196042	0.313600
268726	2.335104	0.643100
268883	70.594896	4.804300
268906	19.165833	1.623100
268925	1.290104	2.344900
269221	4.399063	4.171000
269647	4.071354	4.366600
270046	0.352500	0.108200
270664	3.825000	4.897500
270739	1.040625	0.042300
271666	1.680417	0.279800
272105	0.118438	0.003100
272134	1.174688	2.341200
272218	0.906146	2.853500
272499	0.177813	0.350600
273631	0.091771	0.152800
274184	3.871146	4.077200
275788	1.079375	2.476700
276974	5.035729	4.017000
277484	0.145208	0.004100
277530	9.307396	6.470500
277973	0.174167	0.106500
280096	1.056979	2.751600
280138	1.063438	0.051000
280326	0.110312	0.004400
280452	0.158750	0.009700
281307	0.216042	0.206800
282285	0.106042	0.003500
282696	0.967604	2.440200
284855	63.699688	4.612400
285403	1.514792	2.439200
286449	1.095000	0.133900
286610	0.512604	0.911600
286776	211.543021	30.245600
287258	6.700417	5.759600
287701	0.161667	0.009000
289278	0.114167	0.003100
289313	23.803854	1.324800
289966	1.764167	0.272600
290395	0.128542	0.003600
293364	1.193750	0.209500
294024	6.001250	0.505500
294437	0.086458	0.029200
294709	3.387917	0.110600
295471	0.124792	0.004400
295556	1.227917	2.382600
295666	1.345625	2.473800
295936	3.795313	4.195600
297816	0.138021	0.119200
298581	0.144479	0.003900
298782	1.031875	2.909300
298786	1.353333	2.257600
299357	0.149062	0.004300
300218	0.188229	0.185100
300542	0.140729	0.259800
301145	0.255208	0.950900
302299	0.432708	0.736200
302549	0.472500	0.763400
302965	0.131042	0.004200
303549	0.164375	0.107600
304421	0.575313	1.122600
304863	1.103438	0.071900
306301	0.555417	1.106300
306708	14.887708	1.924700
307321	0.152604	0.003400
307408	0.186979	0.190100
309536	0.352604	0.018500
311323	0.191875	0.106700
311539	0.388125	1.064000
311651	8.833542	6.877600
311923	0.283750	0.273400
312319	0.150312	0.004100
313474	0.323229	0.115200
314128	2.386250	5.100600
314650	0.128438	0.004200
315018	0.427187	0.019500
317158	11.852917	1.730400
317168	0.262292	0.289200
318321	0.558542	1.125200
318544	0.132396	0.003300
320533	0.152917	0.004600
320772	0.152188	0.004600
321129	0.131979	0.008300
321635	1.389896	2.332500
321840	1.723437	0.276900
322898	10.298542	1.484100
326140	15.040625	1.658500
326431	0.423021	0.774500
327879	1.779688	0.277500
327880	9.656354	1.497900
329383	0.127188	0.003300
329683	0.145417	0.003400
330264	0.298333	0.284800
331207	9.189896	1.075200
332252	3.171979	4.648700
332592	0.140625	0.175400
332630	0.062396	0.042600
332914	0.969271	2.739100
333642	0.160312	0.012200
333644	0.145104	0.003400
334852	0.673438	1.057300
335002	0.449896	0.679500
335443	100.513333	1.874100
335869	1.006146	0.036400
335968	0.166354	0.178900
336273	6.218333	0.994700
336403	0.175729	0.010700
337012	9.621979	1.096600
338214	10.326250	1.103900
338830	3.291667	0.136000
339201	0.147813	0.006600
342254	0.132708	0.108500
342868	0.114792	0.003000
343446	4.399479	3.916400
343893	287.769896	141.055400
344858	76.366146	4.736800
345021	0.254792	0.016100
345179	1.481250	2.244900
345269	0.054583	0.040800
345822	9.549479	1.103900
346431	10.078646	1.493900
347118	3.845729	3.775500
347846	1.296979	2.615300
348719	0.182188	0.214000
348953	86.574479	5.150900
349752	81.116458	5.014900
350661	73.236563	4.964800
351153	0.499271	0.690800
351233	0.136354	0.003400
351470	0.135000	0.003400
351540	0.126667	0.123100
352940	1.234792	2.463100
353101	226.340104	19.239100
353131	0.260104	0.196800
353547	54.861250	20.921900
354005	8.586771	1.058200
354564	12.011979	1.338300
356109	0.140937	0.003300
356362	17.086042	5.045000
358262	0.150938	0.003300
359727	52.628646	4.646000
360243	0.158333	0.006700
361566	87.008854	5.065400
363029	0.264375	0.522500
363128	4.432500	4.226500
363416	18.753958	1.559000
363566	85.203958	4.947500
363907	89.682396	4.957300
364322	47.510937	4.246300
365430	4.216563	3.868100
365688	0.104479	0.242700
365729	0.229167	0.212100
366857	0.148646	0.003500
367475	0.089167	0.127800
367575	0.394896	1.107700
367944	9.728021	1.487700
368075	9.601562	1.077200
368087	0.649896	1.058000
369267	0.161979	0.027500
369533	0.146667	0.003200
369663	25.087604	6.952800
369721	1.388229	2.400500
369845	0.292083	0.036100
370018	3.897083	0.364800
370657	0.357708	0.124200
372582	30.335729	7.282400
372978	47.873438	10.280500
373021	0.599167	1.170100
373488	0.130521	0.003300
374105	0.158542	0.006900
374985	18.400521	4.052200
377030	1.014479	2.704900
377941	8.999063	6.823100
378121	4.459583	4.019900
378315	1.144375	1.107600
379492	9.736562	1.419300
380682	9.818125	1.501700
380825	0.142292	0.004300
381569	1.174792	2.717700
382551	0.471771	0.855400
385126	1.503542	0.057000
385631	0.156979	0.005500
386675	9.245313	0.309000
387236	10.267812	1.504600
387543	0.244375	0.195000
387676	0.200104	0.226200
388013	0.121667	0.003600
388313	8.183021	0.281900
388822	0.119583	0.003700
389532	0.147604	0.003700
389790	5.644167	0.499400
390401	0.176875	0.398300
391197	21.649375	0.857400
391356	0.171250	0.117200
391715	10.645625	1.513100
392932	0.125521	0.003100
393244	0.147292	0.004600
393600	0.186250	0.117600
394005	7.588333	6.862200
394080	0.149583	0.004700
394211	0.158229	0.260700
394927	0.481250	0.863600
395102	1.234167	0.066700
395302	0.662813	1.062800
395582	1.228542	2.357500
397366	56.759167	4.841500
398558	0.297604	0.299400
398685	0.119792	0.003100
400013	0.230104	0.109000
400505	0.150625	0.003200
400817	16.160521	1.997000
401727	0.156250	0.341000
402754	36.064792	1.159300
403265	0.301458	0.287400
404396	0.143646	0.003500
404536	1.330000	2.469700
404817	0.253646	0.192500
405433	0.143958	0.003200
406472	0.510000	1.158000
407204	1.508021	2.256500
407562	11.567187	0.856500
407577	0.134375	0.003600
408160	0.417917	0.795400
408293	0.190417	0.215600
408402	10.257604	1.511200
410315	1.102083	2.862400
410491	1.495521	0.057200
411012	74.310104	4.836600
411205	0.178542	0.243800
411768	0.152188	0.004500
413140	0.145729	0.003400
413185	0.182083	0.191000
413228	0.143958	0.003500
413651	0.335313	0.132300
414031	0.087396	0.020200
414975	79.515000	8.050600
415115	0.135937	0.003400
415292	1.262083	2.475100
415315	0.139792	0.003200
415410	0.143125	0.004600
415476	0.150208	0.004000
416186	0.354583	0.418900
417786	0.135000	0.004700
418114	0.105938	0.056700
419213	0.630625	1.040100
419599	0.669063	1.078300
420845	9.615000	1.468700
421652	1.109583	4.973200
422374	0.123854	0.113600
423285	0.125312	0.004300
424397	0.195312	0.221800
424745	0.145417	0.004100
425001	0.318021	0.875000
426316	0.150000	0.004600
426685	3.723438	4.354200
426967	1.127813	2.365700
427569	10.196771	1.500400
427707	1.040625	2.630800
428464	9.432292	6.799400
428686	0.122813	0.003800
429064	0.145521	0.004600
429161	0.627292	1.127100
430036	0.146458	0.003300
430403	0.120833	0.351500
431233	0.813750	2.634300
432138	3.406146	0.110900
433683	0.329688	0.047100
433707	2.214062	0.125500
434416	18.005521	1.846100
435080	0.178958	0.102300
435955	0.115833	0.124000
437337	0.266250	2.676800
437814	0.056667	0.055000
437954	3.075000	4.533900
438945	1.096354	2.455800
440439	9.601562	1.083700
440616	1.482500	0.057300
440702	17.809271	0.835900
441443	19.234896	0.729800
441540	0.655208	1.141500
442664	0.524062	0.661100
442715	1.752396	4.693500
443208	1.303750	2.531500
443324	0.159792	0.009400
443342	85.982292	5.134600
443650	0.215208	0.209900
443877	1.459167	0.267500
444400	0.189271	0.212100
445046	0.057188	0.004500
445558	4.689583	4.181100
447662	7.946771	6.874700
449378	0.283646	0.306900
450071	0.309479	0.266900
450304	0.158333	0.006600
451160	82.877396	23.035200
451221	0.889792	2.509100
452478	92.743854	30.730600
453781	8.242708	0.266800
453929	0.119375	0.006900
453950	0.147187	0.004200
454002	0.248021	0.105800
455154	14.026250	2.530500
455901	0.148021	0.004100
456143	16.333646	2.116400
457309	0.491250	1.174900
459746	76.568646	23.095400
460657	1.458854	2.431900
460838	1.525625	0.056900
460880	0.440833	0.707200
461169	0.542396	1.086600
463766	1.038854	2.418900
463909	4.389896	3.939400
463960	0.573125	0.759300
465268	0.476354	0.756300
466506	0.292812	0.282800
467623	0.270000	0.375700
468557	3.546875	0.226600
468881	1.242292	2.648000
468912	13.558229	1.267000
469624	25.189688	1.301600
470521	0.155625	0.460700
470833	0.118958	0.003500
471308	0.124063	0.109500
472026	2.602083	10.558800
472044	232.555833	26.582900
472064	97.377500	30.941900
472351	0.186354	0.547600
474073	0.131354	0.003600
475228	1.256354	2.235600
475698	13.612917	2.564600
476822	0.142708	0.004700
476889	1.671875	0.276000
477637	67.219688	6.875700
477784	0.142187	0.004300
477881	10.298958	1.506500
477935	0.130938	0.004600
479060	0.114792	0.003300
479376	3.122187	4.526100
479410	15.157708	2.601200
480689	0.142500	0.004100
480943	0.276771	0.318900
481406	0.120208	0.233900
481901	28.825000	6.168000
482529	0.116562	0.003100
484275	1.462396	0.058700
484341	0.129688	0.099100
486826	73.197187	22.701300
487134	0.153646	0.004800
487157	0.397917	0.488300
487235	34.660625	5.963200
487467	3.812917	4.433400
488295	0.162500	0.009200
488309	1.243750	2.357300
489619	0.157604	0.006000
489843	0.117604	0.107600
491047	89.468750	7.744200
491210	1.386771	2.393200
492674	0.141250	0.004100
492777	0.150521	0.004200
493645	0.119479	0.003200
493959	1.251667	2.456300
494686	0.230521	0.248200
494687	1.138333	2.436200
494998	10.384063	1.499700
495158	7.142292	6.166700
497088	2.010521	0.087000
498635	0.143229	0.004200
498960	0.124792	0.003800
499170	9.642812	1.091400
500353	0.146875	0.004100
500750	0.120208	0.003600
501227	9.755729	1.511700
501305	0.568229	1.072700
502338	0.039479	0.068300
502695	0.232813	0.186500
504100	0.315104	0.876500
504272	3.009479	10.249700
505114	0.118750	0.113200
506000	0.150833	0.004600
506157	0.059271	0.046700
507124	0.147500	0.003400
507162	0.120521	0.003700
507194	0.122188	0.003400
508512	64.907708	6.824000
509129	1.663854	0.275500
510331	0.150833	0.004200
511745	0.348854	0.886100
512459	9.759479	6.441100
512842	0.305729	0.113500
513009	1.826250	0.284500
514818	0.160938	0.005900
514915	0.144896	0.003400
515369	1.372083	2.398700
516210	0.162083	0.193600
517361	1.377813	2.305700
517988	0.160312	0.006500
518622	1.717604	0.279300
519029	0.934896	2.184100
519664	0.445521	0.702700
520176	5.700000	0.236800
520233	0.117188	0.003600
520638	0.228333	0.225700
521837	0.146771	0.004800
522099	0.127917	0.004500
522989	0.099792	0.160200
524958	0.054479	0.041500
527581	1.438646	2.371300
527642	11.380833	0.298500
528126	22.369062	6.175400
528142	1.070521	2.492500
528393	0.127292	0.003900
528562	1.164271	2.932400
529152	6.864375	6.425300
529225	7.906875	6.514800
530602	13.171563	3.092600
530629	0.159896	0.006600
531877	0.152500	0.003500
533531	239.571875	23.480700
533599	0.228854	0.160700
534845	1.502813	2.368400
535165	0.135833	0.003900
535269	0.121979	0.003200
535559	0.229271	0.207100
536499	0.153646	0.004600
536778	20.060729	0.626900
536812	0.403854	0.424100
537524	1.342604	2.525300
538802	0.128958	0.004500
539128	0.126250	0.003900
539548	0.070104	0.114200
541637	4.281667	3.980900
541781	103.893542	5.458100
542224	1.597292	0.241000
542452	25.876354	0.870900
542582	10.632604	1.513100
543796	0.470521	0.106000
544371	0.222083	0.219800
544557	1.280833	0.154000
545042	0.139896	0.003500
545503	0.155521	0.005500
546091	0.949271	2.887500
546938	14.403229	1.978900
548690	0.143437	0.004600
551643	0.170937	0.231500
552931	0.171563	0.197300
553041	1.526667	2.547900
553674	24.383646	1.239700
553679	0.270833	0.363300
553982	0.162708	0.106300
554840	12.988542	2.551500
556743	75.596146	20.932000
557214	10.073542	1.098600
558480	0.126354	0.006800
558591	0.185938	0.190200
558740	0.139583	0.003200
559272	1.418854	2.277200
559891	0.146979	0.003900
561666	19.704687	2.534300
561802	131.200625	39.572000
563315	0.139167	0.004600
564567	0.205417	0.202000
565103	0.123438	0.003300
565189	70.869375	23.946200
565235	0.146458	0.004600
566009	23.881042	2.396200
567774	1.184271	2.540800
569242	0.669583	0.099800
570853	0.129896	0.003400
570976	0.124583	0.003100
571161	9.501354	6.460000
571643	0.164167	0.012200
572047	1.425417	2.303200
572359	1.399271	2.279100
572451	0.903438	2.326800
572691	4.445312	4.150900
572969	1.150313	2.415500
574019	0.115417	0.003600
574399	0.075417	0.184800
574574	3.810521	4.491900
574678	7.979479	0.995800
575496	0.461458	0.898500
575837	0.171875	0.193200
576081	0.150208	0.006000
577229	17.266146	1.747700
577896	15.734271	0.787600
578412	1.012917	2.701500
578653	1.239271	2.388100
578902	9.557396	1.495200
581043	0.138646	0.003200
581099	0.225833	0.190300
582163	0.128229	0.003900
582676	0.532500	0.831500
583354	1.149375	2.485000
584025	8.748854	5.816100
584144	0.146042	0.004200
584253	0.148333	0.003600
584697	0.144375	0.003500
584749	1.098958	2.413100
585272	10.464792	1.108800
585937	74.183437	5.162100
586293	0.067812	0.109100
589527	2.059479	0.342700
589535	5.315000	6.497800
592446	104.330729	5.720800
592996	1.261875	2.389500
593346	0.099479	0.002900
593509	0.147500	0.005200
594171	0.147187	0.004300
594327	9.652396	1.085400
595026	224.372500	19.446100
595057	1.446354	2.215800
595079	1.219583	0.173200
596317	19.891562	1.655000
597002	0.148854	0.004100
597299	0.241771	0.196500
597804	0.349792	0.135500
598180	0.121354	0.003000
599328	7.795000	6.348700
599347	0.194479	0.192300
600846	0.161875	0.014700
600851	9.749479	1.478900
601136	0.226771	0.141600
601930	0.244896	0.119900
603206	0.303021	0.009400
603790	0.369896	0.818400
605154	1.746354	0.269600
605211	1.419271	2.281300
605443	0.944688	2.808100
605491	5.909063	5.880300
605881	12.271875	1.729800
606122	1.386667	2.450400
606324	0.065312	0.122100
606495	10.034167	1.509300
608010	76.944063	23.173500
608024	0.081042	0.068100
608141	0.158542	0.005000
608538	58.919688	4.699300
609631	0.616042	1.053400
613434	0.335417	0.113300
613961	0.148646	0.004600
614654	0.122188	0.003300
614716	0.662604	1.102400
615811	0.312604	0.287500
616069	0.159583	0.004200
617182	0.131667	0.004000
617572	0.085938	0.240300
618571	0.279792	0.115400
618756	0.129792	0.003900
618808	3.880625	5.027600
619365	17.665208	0.541500
619980	1.990417	0.096300
620149	0.224792	0.110100
620385	0.200000	0.101700
620884	0.150729	0.128600
620978	0.138333	0.003200
621093	0.110833	0.003000
621260	0.202917	0.167500
621641	17.844792	0.604600
621978	0.116979	0.003100
622257	0.149479	0.003500
623591	20.853958	1.653200
623642	28.560938	4.988100
624561	0.549375	1.135200
624714	3.426042	0.108300
625338	9.804792	1.449700
625435	1.085208	2.433200
625577	70.478750	7.000800
625659	0.151458	0.005200
626092	1.434375	2.522300
626814	0.127917	0.003300
626900	0.202083	0.165800
627725	0.116979	0.003300
629392	1.742188	0.271100
630144	4.641146	3.790300
630365	0.208125	0.259900
631457	0.121354	0.003400
631630	4.089062	4.111900
632036	0.220833	0.162200
632346	4.811562	0.482200
635741	0.150729	0.004100
636038	0.478229	0.706100
636097	0.589479	0.142400
637272	0.493854	0.756600
637946	1.215521	2.354300
638866	3.392917	4.112300
638924	0.305312	0.277000
639781	0.337917	0.112000
640846	0.354063	0.857500
642226	0.064375	0.113800
643086	0.124479	0.003900
645576	0.183958	0.348500
646389	0.145104	0.003200
646944	0.143021	0.003300
647066	0.247604	0.331300
647546	0.157292	0.004500
647954	0.134375	0.003600
648563	0.125521	0.097400
648988	0.203125	0.186400
649438	0.122083	0.003900
649572	16.516979	3.359300
650664	0.402500	0.811800
651464	2.549583	0.146200
651513	6.693125	6.511800
651545	15.940729	0.981800
651618	0.155625	0.006000
652486	0.090313	0.108800
652795	0.437917	0.860600
653309	88.380000	5.025000
653794	0.138542	0.105900
654040	0.128750	0.005000
654502	0.183854	0.085900
654898	93.399375	5.132800
655761	7.500938	1.016300
656334	0.071563	0.299300
656912	0.147813	0.003200
656938	130.359167	5.101300
657068	0.124792	0.003000
657453	3.458333	0.195900
657768	1.256875	2.311800
657925	0.336667	0.018700
658060	0.126875	0.004000
658459	0.091875	0.107500
658484	9.939063	1.488000
658714	0.172187	0.213800
659034	0.095625	0.125800
659101	0.150208	0.004900
